BLOCK,FLOOR,FLAT,PRICE,SFA
9,31,H,5.3,561
10,4,H,5.3,561
11,8,F,5.3,387
11,15,G,5.3,387
7,14,F,5.3,440
8,13,B,5.3,431
4,23,D,5.3,366
5,6,C,5.4,440
5,34,E,5.4,366
11,24,H,5.4,561
12,16,G,5.4,387
3,10,F,5.4,416
1,24,H,5.4,372
7,24,D,5.4,366
7,11,F,5.4,440
7,28,G,5.4,542
9,6,C,5.4,431
5,18,G,5.4,389
8,9,G,5.4,387
2,16,A,5.4,372
3,6,F,5.4,416
4,15,C,5.4,440
4,11,D,5.4,366
5,25,C,5.4,440
5,22,G,5.4,389
5,22,G,5.4,389
6,16,C,5.4,435
6,16,C,5.4,435
6,30,D,5.4,366
7,23,C,5.4,440
7,7,C,5.4,440
7,7,D,5.4,366
7,10,C,5.4,440
8,25,D,5.4,587
10,8,C,5.4,431
11,7,H,5.4,561
12,12,G,5.4,387
3,4,G,5.4,462
10,10,D,5.4,587
11,4,F,5.4,387
1,10,F,5.4,419
6,5,D,5.5,366
6,17,B,5.5,412
6,30,G,5.5,551
7,27,D,5.5,366
8,10,A,5.5,587
12,18,A,5.5,587
10,20,E,5.5,561
9,8,C,5.5,431
1,5,A,5.5,372
2,20,B,5.5,419
3,14,C,5.5,362
5,27,C,5.5,440
7,13,F,5.5,440
8,3,B,5.5,431
9,11,F,5.5,387
9,20,G,5.5,387
10,5,G,5.5,387
12,19,H,5.5,561
2,22,A,5.5,372
4,11,H,5.5,506
5,24,G,5.5,389
11,14,G,5.5,387
3,9,H,5.5,454
5,17,F,5.5,443
10,32,G,5.5,387
6,29,D,5.6,366
6,12,E,5.6,366
2,12,C,5.6,419
5,15,E,5.6,366
5,9,G,5.6,389
7,31,A,5.6,506
9,16,C,5.6,431
11,24,F,5.6,387
7,6,F,5.6,440
1,20,B,5.6,416
5,28,C,5.6,440
5,34,H,5.6,506
6,18,G,5.6,551
6,28,D,5.6,366
7,22,D,5.6,366
7,9,H,5.6,506
7,9,C,5.6,440
8,22,B,5.6,431
8,22,F,5.6,387
9,16,E,5.6,561
10,6,F,5.6,387
11,2,B,5.6,431
3,8,G,5.6,462
4,25,E,5.6,366
11,19,G,5.6,387
2,21,F,5.7,416
11,32,B,5.7,431
1,10,B,5.7,416
9,7,F,5.7,387
11,13,G,5.7,387
12,5,G,5.7,387
12,24,G,5.7,387
12,21,E,5.7,561
1,19,D,5.7,444
2,26,C,5.7,419
5,19,C,5.7,440
6,26,D,5.7,366
7,18,F,5.7,440
9,25,F,5.7,387
12,15,B,5.7,431
12,33,F,5.7,387
12,14,H,5.7,561
12,33,H,5.7,561
2,9,A,5.7,372
1,29,C,5.7,416
4,16,D,5.7,366
6,25,F,5.7,440
8,15,F,5.7,387
9,23,E,5.7,561
2,34,C,5.7,419
5,30,F,5.7,443
1,9,E,5.8,444
1,24,E,5.8,444
11,22,D,5.8,587
5,8,A,5.8,506
1,16,D,5.8,444
7,18,G,5.8,542
9,4,C,5.8,431
1,22,G,5.8,419
1,17,G,5.8,419
1,30,H,5.8,372
2,8,E,5.8,444
4,14,G,5.8,539
5,10,B,5.8,486
5,30,F,5.8,443
6,23,B,5.8,412
6,9,B,5.8,412
8,27,F,5.8,387
9,4,A,5.8,587
9,22,G,5.8,387
10,31,G,5.8,387
11,6,C,5.8,431
11,15,D,5.8,587
12,32,G,5.8,387
12,26,B,5.8,431
2,31,D,5.8,444
3,33,E,5.8,451
2,13,C,5.8,419
9,6,A,5.8,587
11,21,A,5.9,587
6,18,B,5.9,412
9,7,B,5.9,431
12,32,F,5.9,387
8,27,C,5.9,431
11,25,G,5.9,387
7,9,H,5.9,506
11,17,B,5.9,431
5,12,F,5.9,443
8,30,B,5.9,431
6,17,C,5.9,435
12,15,D,5.9,587
2,32,D,5.9,444
11,25,C,5.9,431
1,23,D,6.0,444
1,34,D,6.0,444
3,10,E,6.0,451
3,34,F,6.0,416
9,12,B,6.0,431
10,5,B,6.0,431
1,4,G,6.0,419
4,7,C,6.0,440
5,26,G,6.0,389
7,7,A,6.0,506
10,23,G,6.0,387
3,32,D,6.0,451
11,33,C,6.0,431
2,24,D,6.0,444
3,12,D,6.0,451
3,15,A,6.0,454
3,25,E,6.0,451
4,31,C,6.0,440
4,34,C,6.0,440
4,4,H,6.0,506
4,27,F,6.0,440
4,26,F,6.0,440
4,6,H,6.0,506
5,24,B,6.0,539
5,5,A,6.0,506
6,14,H,6.0,506
7,21,F,6.0,440
9,11,B,6.0,431
9,18,B,6.0,431
9,30,B,6.0,431
9,12,E,6.0,561
9,27,G,6.0,387
10,27,F,6.0,387
11,15,C,6.0,431
11,29,C,6.0,431
11,31,F,6.0,387
11,2,E,6.0,561
11,20,B,6.0,431
11,19,B,6.0,431
11,8,A,6.0,587
12,7,B,6.0,431
12,34,D,6.0,587
9,30,G,6.0,387
6,23,C,6.0,435
12,31,F,6.1,387
2,21,G,6.1,416
7,5,B,6.1,499
4,11,G,6.1,486
12,22,C,6.1,431
10,28,F,6.1,387
10,11,C,6.1,431
12,20,C,6.1,431
1,25,F,6.1,419
3,24,B,6.1,504
5,21,C,6.1,440
7,29,H,6.1,506
7,13,C,6.1,440
12,19,C,6.1,431
4,16,A,6.1,506
2,19,D,6.1,444
4,18,A,6.2,506
7,19,B,6.2,551
11,25,D,6.2,587
3,23,E,6.2,451
3,27,E,6.2,451
5,22,H,6.2,506
9,13,C,6.2,431
9,15,H,6.2,561
11,20,B,6.2,431
11,10,B,6.2,431
12,12,B,6.2,431
2,10,G,6.2,416
9,28,B,6.2,431
12,11,A,6.2,587
3,23,G,6.2,515
4,10,B,6.2,486
1,23,F,6.2,419
10,30,C,6.2,431
2,32,F,6.3,416
4,32,C,6.3,440
9,10,C,6.3,431
12,28,C,6.3,431
3,10,A,6.3,454
5,13,A,6.3,506
12,14,B,6.3,431
3,21,A,6.3,454
4,6,B,6.3,486
8,25,E,6.3,561
9,9,H,6.3,561
12,15,C,6.3,431
5,12,B,6.3,539
11,14,C,6.3,431
5,8,B,6.4,486
6,13,A,6.4,506
11,32,F,6.4,387
1,31,F,6.4,419
10,24,B,6.4,431
5,8,B,6.4,486
10,33,B,6.4,431
10,2,H,6.4,561
3,30,E,6.4,451
4,7,H,6.4,506
2,20,H,6.4,531
4,27,C,6.5,440
7,9,G,6.5,542
10,14,D,6.5,587
3,25,A,6.5,454
5,14,H,6.5,506
8,13,B,6.5,431
4,12,A,6.5,506
6,8,H,6.5,506
8,18,B,6.5,431
11,31,C,6.5,431
11,28,E,6.5,561
3,11,A,6.5,454
4,12,B,6.5,539
7,17,G,6.5,542
5,27,H,6.5,506
10,34,B,6.6,431
5,8,A,6.6,506
6,14,G,6.6,551
4,18,A,6.6,506
6,15,H,6.6,506
11,12,H,6.6,561
5,5,H,6.6,506
12,32,B,6.6,431
3,14,H,6.7,454
1,16,E,6.7,444
6,18,H,6.8,506
9,34,A,6.8,587
7,17,H,6.8,506
12,4,E,6.8,561
3,14,G,6.8,515
9,13,E,6.8,561
10,33,C,6.8,431
7,15,G,6.9,542
2,32,H,6.9,531
2,32,H,6.9,531
5,26,A,6.9,506
11,32,E,7.0,561
4,18,B,7.0,539
3,22,B,7.0,504
4,26,A,7.0,506
7,24,B,7.0,551
8,18,D,7.0,587
10,9,H,7.0,561
11,13,H,7.0,561
9,6,E,7.0,561
6,28,G,7.0,551
11,7,H,7.0,561
9,11,E,7.1,561
7,15,G,7.1,542
11,16,H,7.1,561
6,32,G,7.1,551
8,22,H,7.1,561
11,14,E,7.1,561
11,6,D,7.1,587
6,19,G,7.1,551
9,24,A,7.1,587
10,32,E,7.2,561
12,28,E,7.2,561
12,27,D,7.2,587
7,10,G,7.2,542
7,14,B,7.2,551
8,24,H,7.2,561
10,26,E,7.2,561
3,33,B,7.2,504
3,29,G,7.2,515
4,25,B,7.2,539
10,31,H,7.2,561
12,13,E,7.2,561
12,20,E,7.2,561
7,7,A,7.2,506
8,5,A,7.3,587
4,33,H,7.3,506
12,20,H,7.3,561
11,13,A,7.3,587
12,15,E,7.3,561
8,17,A,7.4,587
4,31,B,7.4,539
11,24,A,7.4,587
12,9,A,7.4,587
12,26,H,7.4,561
8,15,H,7.4,561
9,9,H,7.4,561
11,22,A,7.5,587
10,11,H,7.5,561
11,25,H,7.5,561
7,17,B,7.5,551
9,20,A,7.5,587
10,22,A,7.6,587
8,31,D,7.7,587
11,31,E,7.7,561
11,30,E,7.7,561
12,29,A,7.7,587
9,25,E,7.7,561
11,10,A,7.8,587
11,16,A,7.8,587
12,8,D,7.8,587
8,17,A,7.8,587
9,15,H,7.8,561
11,13,D,7.8,587
9,30,H,8.0,561
12,29,D,8.2,587
12,26,A,8.3,587
11,11,D,8.3,587
12,28,A,8.4,587
11,22,A,8.5,587
11,27,D,8.5,587
12,19,A,8.5,587
12,29,A,8.8,587
