BLOCK,FLOOR,FLAT,PRICE,SFA
3,19,G,7.462791183,515
12,7,H,7.455341948,561
3,23,G,7.450252159,515
6,30,G,7.447039112,551
6,11,G,7.44577838,551
4,14,G,7.445720406,539
3,21,G,7.44557177,515
7,19,B,7.445211983,551
2,18,H,7.443821588,531
6,23,G,7.443063022,551
12,6,H,7.440934541,561
2,33,H,7.43197605,531
12,7,E,7.430570761,561
12,20,E,7.424772502,561
8,15,H,7.416655156,561
2,30,H,7.415365457,531
11,11,E,7.414140079,561
3,19,G,7.410177106,515
3,34,G,7.409177078,515
7,14,B,7.408418824,551
12,9,E,7.407674438,561
11,10,H,7.407635398,561
3,17,G,7.407222313,515
12,5,E,7.406232422,561
8,24,H,7.404758816,561
7,16,G,7.404226375,542
6,30,H,7.402296646,506
7,18,G,7.402180479,542
6,10,G,7.401793164,551
6,27,A,7.401275052,506
7,13,G,7.398750655,542
6,27,H,7.397864201,506
2,18,H,7.397357283,531
6,29,H,7.396800864,506
12,6,H,7.396210108,561
2,34,H,7.392627254,531
12,14,E,7.391680198,561
3,30,G,7.391211026,515
7,18,G,7.390786932,542
12,10,H,7.390023977,561
3,17,G,7.388122228,515
2,29,H,7.387782962,531
10,5,H,7.385233717,561
6,25,A,7.383272177,506
3,24,G,7.381039349,515
7,24,B,7.380661031,551
6,32,H,7.378331787,506
11,7,H,7.377496128,561
9,15,H,7.377482205,561
8,25,E,7.376953054,561
12,10,E,7.375861801,561
5,30,A,7.37308484,506
3,29,B,7.372803933,504
8,3,H,7.372030406,561
12,6,E,7.371590304,561
12,5,H,7.370750577,561
6,28,A,7.370705017,506
12,7,H,7.368199692,561
6,25,H,7.366731064,506
7,11,G,7.366252644,542
12,3,H,7.36531606,561
7,12,G,7.36481347,542
2,33,H,7.363300457,531
5,25,A,7.36228861,506
5,32,A,7.361783354,506
9,6,E,7.36065271,561
12,3,H,7.35921472,561
9,6,E,7.358928386,561
12,9,E,7.358324797,561
11,25,H,7.356111266,561
6,22,A,7.355629624,506
12,3,H,7.35469804,561
6,30,A,7.354121652,506
12,7,H,7.353395029,561
6,22,A,7.35200274,506
7,17,B,7.351870374,551
3,26,B,7.351047679,504
3,33,B,7.348819127,504
3,28,B,7.34868088,504
4,28,H,7.348482921,506
3,30,B,7.348032201,504
5,23,A,7.347620067,506
4,27,H,7.345467654,506
2,26,H,7.345033587,531
2,34,H,7.344732366,531
3,23,G,7.34403593,515
3,28,B,7.343809102,504
3,33,B,7.342884537,504
12,5,H,7.341212957,561
6,29,A,7.339864995,506
6,29,H,7.338932989,506
10,3,H,7.338807899,561
6,27,H,7.338206861,506
8,7,E,7.337986616,561
2,25,H,7.337074844,531
12,5,E,7.336125816,561
5,33,A,7.335803495,506
11,3,H,7.335765502,561
4,28,A,7.333570261,506
2,34,H,7.332363554,531
7,14,G,7.332191068,542
3,21,G,7.332014061,515
4,31,H,7.331490696,506
12,26,H,7.330536999,561
6,31,A,7.33004221,506
6,23,A,7.325493949,506
7,28,G,7.323785518,542
3,27,B,7.322854578,504
11,7,E,7.319527805,561
9,25,E,7.31946864,561
7,29,H,7.318747461,506
2,18,H,7.318646284,531
5,23,A,7.318165229,506
2,19,H,7.317964407,531
2,17,H,7.317920551,531
6,30,H,7.316747105,506
7,16,G,7.315266016,542
2,20,H,7.314086549,531
7,29,A,7.313843537,506
8,2,E,7.30987161,561
6,28,G,7.309291354,551
5,25,A,7.308215607,506
7,30,H,7.307837978,506
4,23,H,7.307214816,506
6,19,A,7.306814931,506
7,25,A,7.303625553,506
5,32,A,7.301926384,506
6,19,A,7.301713121,506
3,30,B,7.301600644,504
12,20,H,7.301481309,561
10,6,H,7.299961302,561
6,18,H,7.299833905,506
7,14,G,7.299519046,542
11,2,H,7.29771135,561
7,22,A,7.296864876,506
7,27,A,7.294190215,506
4,28,H,7.291698653,506
12,2,H,7.291261419,561
3,13,G,7.291118,515
4,21,A,7.291079014,506
9,9,H,7.291060794,561
7,28,A,7.289879509,506
12,14,H,7.288855022,561
10,6,H,7.287382348,561
11,2,E,7.287305534,561
4,29,A,7.287297615,506
4,33,A,7.286607322,506
7,9,G,7.285835999,542
5,23,A,7.285452871,506
6,20,H,7.285365742,506
4,27,H,7.284832901,506
10,2,H,7.283233901,561
4,30,A,7.283229738,506
3,25,B,7.28290333,504
2,13,H,7.282599056,531
3,23,B,7.2825934,504
7,29,H,7.282578986,506
6,27,A,7.282462144,506
7,21,A,7.281867435,506
2,12,H,7.280767499,531
7,30,H,7.279695578,506
4,31,H,7.279109374,506
4,18,B,7.278326968,539
5,18,A,7.278272952,506
6,20,A,7.27819595,506
5,30,A,7.277578617,506
4,23,A,7.277481824,506
8,6,E,7.277160714,561
11,3,H,7.27661397,561
7,11,G,7.276197879,542
12,7,H,7.275519392,561
5,32,A,7.275407108,506
11,3,E,7.274585438,561
4,21,A,7.274497226,506
2,12,H,7.274426421,531
4,29,A,7.273141611,506
4,30,A,7.271625409,506
5,21,A,7.270908272,506
12,7,E,7.270894275,561
6,24,H,7.270109958,506
6,22,A,7.268662967,506
2,12,H,7.268003832,531
5,33,A,7.267092611,506
6,17,H,7.266492349,506
3,19,B,7.265462233,504
3,17,G,7.265135897,515
7,32,H,7.264066115,506
3,20,G,7.262909817,515
4,33,A,7.262263559,506
4,28,A,7.261562587,506
12,13,E,7.260417596,561
3,24,G,7.25979413,515
4,18,H,7.259785486,506
11,7,E,7.259670684,561
11,30,E,7.258770892,561
5,20,A,7.258497929,506
5,30,A,7.258266836,506
3,22,B,7.254687356,504
7,21,H,7.25394799,506
3,18,B,7.253237574,504
4,25,H,7.251453434,506
3,32,B,7.250439134,504
4,26,A,7.249348353,506
10,4,H,7.249054774,561
12,3,H,7.248184195,561
4,27,H,7.247770184,506
11,31,E,7.246769546,561
5,20,A,7.245909014,506
2,13,H,7.245784675,531
4,19,A,7.245552751,506
5,23,A,7.244149234,506
9,5,E,7.243108599,561
12,28,E,7.24181987,561
4,18,H,7.241168884,506
3,21,G,7.239964244,515
7,22,A,7.239777742,506
11,7,H,7.239073712,561
7,32,H,7.237164661,506
4,31,H,7.236954638,506
5,23,A,7.236822777,506
11,13,H,7.236772198,561
6,30,H,7.236637714,506
4,21,H,7.236143494,506
7,22,A,7.234890905,506
11,3,H,7.234594284,561
7,31,H,7.23450387,506
7,30,A,7.233366901,506
7,32,H,7.229599953,506
12,6,E,7.228592514,561
4,20,H,7.228495513,506
7,26,H,7.228469962,506
6,27,H,7.228209426,506
7,26,A,7.227868876,506
3,27,B,7.226936103,504
5,24,A,7.223841837,506
6,20,H,7.222502356,506
7,23,A,7.222365014,506
4,21,H,7.221457378,506
4,25,A,7.220617194,506
3,24,G,7.220512035,515
9,12,E,7.219075261,561
3,33,B,7.215632018,504
7,30,H,7.215335215,506
4,19,H,7.214349004,506
6,19,H,7.213022591,506
6,17,A,7.212740451,506
4,30,H,7.209317299,506
11,4,H,7.208140111,561
3,13,G,7.207590387,515
7,22,H,7.206789333,506
3,26,B,7.20534037,504
11,2,E,7.204187629,561
12,6,E,7.201386601,561
7,19,H,7.199991781,506
4,19,H,7.199934705,506
9,13,E,7.199907335,561
2,17,H,7.199532573,531
3,16,B,7.198764813,504
10,4,H,7.197490483,561
6,17,A,7.197002411,506
4,34,A,7.194956656,506
6,32,A,7.194819021,506
7,18,H,7.193881915,506
4,34,H,7.192414049,506
7,18,H,7.191821965,506
7,19,A,7.19159945,506
6,24,A,7.190580725,506
6,17,A,7.187494732,506
7,24,A,7.186510473,506
4,29,A,7.186211192,506
6,18,G,7.185299743,551
3,14,G,7.180583186,515
11,16,H,7.179053505,561
5,32,A,7.178680397,506
5,19,A,7.177650551,506
5,30,A,7.175820513,506
6,27,A,7.175442373,506
5,17,A,7.174171545,506
5,26,A,7.173239682,506
6,32,A,7.172606618,506
4,26,H,7.172088651,506
3,14,G,7.171223373,515
4,34,A,7.169614426,506
5,30,H,7.167651615,506
6,22,A,7.167560919,506
4,33,H,7.166993128,506
5,29,H,7.16625365,506
5,25,A,7.163317073,506
4,15,A,7.163123039,506
7,26,H,7.162044289,506
7,18,A,7.161993953,506
5,31,H,7.161700587,506
7,25,H,7.160441698,506
3,28,B,7.158692068,504
3,34,B,7.157968779,504
4,24,H,7.157939899,506
4,15,A,7.157496393,506
4,18,H,7.156378087,506
10,9,H,7.156118244,561
3,19,B,7.155958213,504
7,18,A,7.154637055,506
4,17,H,7.154166518,506
11,3,E,7.153531965,561
3,15,B,7.152885406,504
7,27,A,7.15282076,506
3,13,G,7.1508508,515
7,29,A,7.150412609,506
6,15,H,7.150330168,506
12,4,H,7.149733117,561
4,29,A,7.149656921,506
12,4,E,7.149437506,561
11,3,H,7.148817562,561
7,28,A,7.148100813,506
5,31,H,7.147948412,506
4,26,H,7.147508165,506
5,15,A,7.147091852,506
7,18,H,7.145906347,506
5,20,A,7.145135971,506
4,34,A,7.144705564,506
7,6,G,7.143737561,542
7,30,A,7.142995342,506
7,18,G,7.141810903,542
7,19,H,7.14094974,506
7,24,H,7.139189676,506
4,30,H,7.136089995,506
4,15,H,7.135810955,506
7,17,H,7.135804477,506
3,22,B,7.135561342,504
6,13,H,7.135307737,506
7,24,H,7.134659357,506
3,15,B,7.133947011,504
5,12,B,7.133923163,539
11,14,E,7.132545799,561
5,21,A,7.130292517,506
5,23,H,7.128897879,506
11,2,H,7.128422156,561
4,15,A,7.128325328,506
11,12,H,7.127869964,561
4,34,A,7.12644982,506
7,21,A,7.125928864,506
6,21,H,7.125331552,506
9,11,E,7.124813388,561
5,31,A,7.124485459,506
8,4,E,7.12246786,561
4,26,A,7.121182986,506
4,24,A,7.120763801,506
6,12,H,7.120336863,506
7,29,H,7.119464379,506
4,18,A,7.11802404,506
7,14,G,7.117734486,542
7,18,H,7.114343766,506
7,7,G,7.114334862,542
7,15,A,7.113130908,506
3,20,G,7.111916692,515
12,15,E,7.10952843,561
4,14,G,7.109003194,539
4,18,A,7.107412963,506
5,21,H,7.105273645,506
4,15,A,7.105263347,506
4,27,A,7.103979911,506
7,17,H,7.10374754,506
4,13,A,7.102686771,506
4,26,A,7.101699604,506
7,15,H,7.101390972,506
6,26,A,7.100336623,506
7,22,A,7.100139213,506
5,34,A,7.09911344,506
11,3,E,7.09820743,561
7,29,A,7.098119304,506
6,19,G,7.097842968,551
4,17,A,7.097217433,506
7,5,G,7.096160395,542
3,14,G,7.096000582,515
10,2,H,7.09543542,561
6,13,A,7.095129794,506
4,31,H,7.091590558,506
4,27,A,7.091496348,506
5,28,H,7.090704104,506
4,15,A,7.089769942,506
7,8,G,7.089324519,542
4,25,B,7.085245606,539
3,34,B,7.084853587,504
4,20,H,7.084506819,506
5,13,A,7.082071485,506
5,32,H,7.08159791,506
7,13,A,7.080668593,506
5,28,H,7.077709233,506
6,14,A,7.077117792,506
5,31,H,7.075864623,506
3,13,B,7.075435635,504
5,31,H,7.072329806,506
7,16,A,7.071633405,506
6,32,G,7.068740576,551
6,18,H,7.068088408,506
6,16,A,7.06747583,506
6,13,A,7.066465137,506
5,30,H,7.065697721,506
11,2,H,7.064921267,561
11,2,H,7.064921267,561
5,19,H,7.064674476,506
9,6,E,7.064132914,561
5,33,H,7.063627691,506
5,34,A,7.063177354,506
7,12,A,7.063107698,506
5,13,A,7.062865427,506
12,2,E,7.06182683,561
6,12,H,7.061636041,506
4,31,A,7.059591951,506
5,13,A,7.058351759,506
5,18,H,7.055662577,506
7,11,G,7.049198976,542
7,17,H,7.048727192,506
5,14,A,7.04859025,506
6,16,H,7.046846311,506
4,12,A,7.044649389,506
4,20,H,7.044253627,506
6,13,A,7.044216493,506
4,21,A,7.04368514,506
11,2,H,7.040367126,561
4,13,A,7.040047067,506
4,13,H,7.038580543,506
4,17,H,7.037529507,506
7,5,G,7.035139314,542
6,13,A,7.031780085,506
5,14,A,7.031120216,506
5,34,H,7.030858278,506
7,11,A,7.03076488,506
4,31,B,7.029381844,539
7,12,A,7.025598865,506
7,24,H,7.022907975,506
7,18,H,7.022440362,506
12,4,E,7.022209364,561
5,32,H,7.021552945,506
7,8,G,7.019947794,542
7,14,H,7.019601251,506
7,24,A,7.019586772,506
6,14,A,7.019535194,506
6,14,G,7.019451038,551
5,34,H,7.017988812,506
7,16,A,7.016452525,506
2,11,H,7.015350934,531
5,34,H,7.015158788,506
7,10,G,7.014999014,542
4,14,A,7.013160279,506
7,14,A,7.012268803,506
2,17,H,7.01039001,531
4,14,A,7.009876671,506
5,30,H,7.009585892,506
5,15,A,7.006593246,506
10,11,H,7.003954861,561
6,12,H,7.003339216,506
11,7,H,7.002734212,561
2,9,H,6.997671618,531
5,11,A,6.994920253,506
3,26,B,6.993096506,504
5,9,A,6.991805632,506
3,17,B,6.986957071,504
5,20,H,6.981497468,506
6,11,H,6.977573808,506
7,29,H,6.977062167,506
7,17,H,6.975760361,506
6,14,H,6.973187795,506
7,15,H,6.971395892,506
4,11,A,6.970241154,506
6,31,A,6.968341201,506
7,14,B,6.963460114,551
5,9,A,6.962753974,506
4,10,H,6.962612832,506
3,23,G,6.960992919,515
3,10,B,6.960331336,504
5,25,H,6.958183851,506
4,14,A,6.957118581,506
11,14,H,6.952985921,561
5,24,B,6.949129703,539
5,15,A,6.948008207,506
7,8,A,6.938508827,506
4,9,H,6.934045688,506
7,8,H,6.933124997,506
5,13,H,6.931557694,506
5,14,A,6.929614856,506
7,10,H,6.928062558,506
5,17,A,6.927657587,506
2,20,H,6.927015387,531
7,4,G,6.926319593,542
3,10,B,6.925509563,504
4,10,A,6.925474397,506
5,18,H,6.922562208,506
7,11,A,6.920772092,506
7,14,H,6.920645945,506
5,14,A,6.913529493,506
4,13,H,6.91303395,506
6,13,A,6.912722723,506
6,8,H,6.911767889,506
5,8,A,6.911363613,506
7,9,G,6.910137654,542
10,4,H,6.910056329,561
4,15,A,6.909686072,506
6,11,A,6.90339218,506
6,12,A,6.902258666,506
5,22,H,6.89975388,506
7,4,G,6.899114319,542
7,9,H,6.898234332,506
5,8,A,6.895867266,506
7,14,H,6.895416119,506
5,12,H,6.895096371,506
6,14,A,6.893942856,506
7,19,B,6.892823622,499
6,8,A,6.889596948,506
7,8,H,6.886310742,506
5,7,A,6.885744372,506
6,8,H,6.885517628,506
7,19,B,6.884965019,499
7,10,H,6.882795942,506
5,34,H,6.879943534,506
5,9,A,6.87873667,506
7,31,A,6.8751127,506
4,8,A,6.87443413,506
5,34,H,6.870565393,506
5,14,A,6.868788016,506
6,7,A,6.862511585,506
7,7,G,6.859095509,542
6,14,A,6.855245907,506
7,24,B,6.853729348,499
4,12,A,6.852510059,506
5,11,H,6.846997247,506
5,26,A,6.846721196,506
6,5,A,6.845922652,506
4,9,A,6.841518594,506
4,12,B,6.840069742,539
5,9,A,6.839630029,506
7,9,A,6.834253432,506
4,8,H,6.833328594,506
7,14,H,6.832325565,506
6,8,H,6.830359364,506
7,14,H,6.82702926,506
7,18,H,6.826311643,506
7,9,H,6.810413094,506
5,21,H,6.809170552,506
6,5,H,6.806097084,506
5,13,H,6.805224753,506
5,20,H,6.79608785,506
3,5,B,6.795564351,504
4,7,H,6.795244896,506
2,4,H,6.793062591,531
5,6,A,6.791781721,506
5,14,H,6.791115843,506
4,6,H,6.789780489,506
5,11,H,6.788681418,506
4,6,H,6.788674834,506
4,24,H,6.787780711,506
4,18,H,6.785778366,506
5,8,A,6.782625434,506
4,14,A,6.77975326,506
4,6,H,6.77946075,506
6,14,H,6.779353891,506
6,18,H,6.779257025,506
7,24,A,6.778717748,506
7,10,H,6.776971464,506
6,8,A,6.775298492,506
6,6,H,6.774966628,506
7,5,A,6.774134318,506
6,7,A,6.772546973,506
5,12,H,6.771700647,506
2,4,H,6.770335803,531
7,5,A,6.770303185,506
5,9,A,6.769615719,506
7,6,H,6.768720568,506
5,14,H,6.768191081,506
4,6,H,6.767820594,506
4,7,A,6.762346997,506
7,17,G,6.758794508,542
4,18,A,6.758740519,506
7,6,H,6.754813844,506
11,2,E,6.75312222,561
6,6,A,6.748995807,506
7,13,B,6.747397099,499
3,5,B,6.742760914,504
7,12,B,6.742224573,499
7,15,G,6.740675506,542
2,4,H,6.736046653,531
6,6,A,6.732198001,506
6,7,A,6.724078307,506
4,9,H,6.721620919,506
3,24,B,6.717971932,504
5,10,B,6.713946022,486
4,8,H,6.711280585,506
12,4,E,6.710071109,561
4,5,A,6.707085766,506
4,16,A,6.703812433,506
7,14,H,6.694809878,506
6,4,H,6.693836912,506
5,7,A,6.688249442,506
4,11,G,6.685087326,486
5,9,H,6.68079224,506
6,8,G,6.678186677,499
6,8,G,6.678132979,499
6,4,H,6.677750956,506
7,14,B,6.674530283,499
4,8,B,6.674282261,486
6,4,H,6.672136107,506
10,2,H,6.663692395,561
7,6,B,6.663117649,499
3,29,G,6.660291687,515
5,9,B,6.659230682,486
4,7,A,6.658855421,506
7,15,G,6.657567848,542
4,33,H,6.655699835,506
5,10,H,6.653662579,506
2,32,H,6.643184475,531
5,9,B,6.639521189,486
7,5,H,6.639227798,506
7,5,A,6.638896029,506
4,4,A,6.637606145,506
7,5,B,6.63714856,499
4,10,B,6.636661756,486
4,5,H,6.636335419,506
2,4,H,6.63632639,531
4,5,A,6.633765289,506
5,6,A,6.632067405,506
4,24,H,6.63086075,506
5,9,H,6.630626662,506
3,28,A,6.630098407,454
4,8,G,6.629486068,486
7,4,A,6.626647848,506
2,32,H,6.625667662,531
4,7,G,6.622234962,486
5,10,B,6.618289723,486
7,29,H,6.617430461,506
5,9,H,6.61602739,506
7,4,A,6.615680447,506
4,7,B,6.614049116,486
5,34,H,6.611636728,506
3,28,A,6.611146095,454
5,4,A,6.6109494,506
6,8,G,6.608559196,499
7,9,B,6.607756241,499
3,30,H,6.606399198,454
5,4,A,6.605700265,506
6,14,H,6.605291636,506
5,9,B,6.604346104,486
4,4,H,6.601511157,506
3,30,H,6.599183336,454
4,7,B,6.597282343,486
6,9,G,6.59718828,499
3,26,A,6.592292291,454
3,32,A,6.591479873,454
3,25,A,6.591397678,454
4,5,A,6.589789567,506
7,10,G,6.588891621,542
7,4,A,6.588212081,506
3,29,H,6.577347144,454
5,4,A,6.573669921,506
5,5,H,6.573552766,506
7,17,H,6.571378509,506
4,11,G,6.571273565,486
7,9,G,6.570782825,542
6,6,G,6.570267457,499
4,6,G,6.57019423,486
5,9,A,6.569734217,506
3,29,A,6.569558242,454
7,6,B,6.567821944,499
5,9,B,6.564684068,486
4,5,H,6.563011893,506
7,5,A,6.561853197,506
4,4,H,6.555722738,506
3,33,B,6.554840785,504
3,21,A,6.552894289,454
12,28,C,6.552588351,431
3,14,G,6.55160836,515
3,4,B,6.551221756,504
7,6,H,6.548778351,506
3,25,H,6.548400964,454
7,5,B,6.547439624,499
4,7,G,6.547086406,486
11,28,C,6.546144862,431
4,8,G,6.546104433,486
3,33,H,6.544280961,454
4,9,G,6.542970423,486
9,30,B,6.541462299,431
8,26,C,6.54135192,431
5,7,B,6.541291099,486
8,26,C,6.540410227,431
5,8,B,6.540103138,486
3,32,H,6.539380352,454
3,21,H,6.539110061,454
3,29,A,6.537089585,454
8,28,B,6.537024756,431
4,18,A,6.536373188,506
9,25,B,6.536350556,431
9,31,B,6.535945938,431
9,25,B,6.535289361,431
8,28,C,6.535026036,431
9,31,B,6.532897243,431
8,29,C,6.532449295,431
11,29,B,6.532329823,431
8,26,B,6.531990011,431
4,11,H,6.531862592,506
9,32,B,6.531510869,431
11,30,B,6.53108103,431
3,29,H,6.530306925,454
3,23,H,6.53002458,454
8,32,C,6.529892387,431
3,22,B,6.529778056,504
5,6,B,6.527332182,486
12,25,B,6.526468755,431
9,32,C,6.526075988,431
12,32,B,6.525412657,431
12,32,C,6.523949051,431
3,26,A,6.523586652,454
5,8,B,6.521652085,486
3,21,A,6.521078195,454
9,32,C,6.520838399,431
9,28,B,6.51938849,431
8,25,B,6.519052293,431
3,28,A,6.518793795,454
12,31,C,6.517414763,431
10,29,B,6.517095037,431
3,21,A,6.516313217,454
5,6,B,6.515838984,486
12,26,B,6.514825531,431
10,31,C,6.514729692,431
8,31,B,6.513657027,431
8,33,C,6.512916158,431
10,30,C,6.512722872,431
4,26,A,6.51244171,506
10,31,B,6.510689015,431
5,5,B,6.510651555,486
11,33,B,6.51064943,431
5,5,H,6.509541091,506
7,5,B,6.508699334,499
11,32,C,6.505782431,431
11,30,B,6.505776506,431
12,30,B,6.505669064,431
4,11,G,6.505581372,486
3,19,H,6.50548719,454
3,23,H,6.504819268,454
12,33,B,6.50277494,431
4,6,G,6.502715479,486
8,28,B,6.502647516,431
9,29,C,6.502309874,431
12,26,B,6.502199185,431
12,28,B,6.50055113,431
11,33,B,6.499612289,431
1,26,E,6.499579002,444
9,22,C,6.498297349,431
3,29,A,6.497697666,454
10,28,C,6.497631627,431
12,22,B,6.496822613,431
12,32,B,6.495208577,431
12,31,B,6.495105094,431
9,27,C,6.495045764,431
8,28,C,6.494411681,431
9,30,C,6.494139157,431
12,22,C,6.493535693,431
4,6,B,6.492843347,486
10,30,C,6.492345369,431
10,25,B,6.491527324,431
1,29,E,6.490970057,444
9,31,B,6.490645845,431
9,27,B,6.490597036,431
9,26,B,6.490415537,431
8,21,C,6.490277513,431
3,19,H,6.490145903,454
12,32,B,6.49011992,431
4,4,H,6.490092128,506
1,27,E,6.489753142,444
9,31,C,6.489622684,431
10,32,C,6.489575369,431
9,23,C,6.488773411,431
3,17,A,6.487451118,454
8,27,B,6.487002727,431
5,5,H,6.486778971,506
8,25,B,6.486311841,431
11,22,C,6.485660767,431
6,15,H,6.485587449,506
8,21,C,6.484924761,431
9,30,B,6.484593693,431
12,28,B,6.484026421,431
6,5,G,6.48376585,499
6,6,G,6.483688075,499
11,29,C,6.4830369,431
1,33,E,6.4823344,444
8,25,B,6.481792256,431
12,33,B,6.481234606,431
5,5,B,6.47971948,486
8,30,C,6.479236188,431
11,25,C,6.478706269,431
9,30,B,6.477620414,431
10,29,C,6.477375646,431
1,31,E,6.476715454,444
12,25,C,6.475826151,431
9,27,B,6.474585757,431
11,33,B,6.474344647,431
12,30,C,6.474238285,431
10,25,B,6.473847777,431
9,21,C,6.47380038,431
8,27,B,6.473144303,431
11,32,B,6.47227644,431
5,27,H,6.472045746,506
3,30,A,6.471707861,454
12,28,B,6.471707281,431
7,4,B,6.471652837,499
8,28,C,6.470639333,431
4,5,A,6.470564386,506
4,6,B,6.470293773,486
6,5,G,6.470286089,499
3,26,H,6.470206059,454
11,20,C,6.468325381,431
7,4,B,6.466980138,499
8,29,B,6.466747852,431
11,33,B,6.466697624,431
9,22,B,6.466317781,431
3,17,H,6.466266039,454
11,30,C,6.464974804,431
10,22,B,6.464900965,431
5,7,B,6.464662431,486
9,19,C,6.464591496,431
12,33,C,6.463947692,431
3,23,H,6.463859573,454
8,32,C,6.462916267,431
1,27,E,6.462687834,444
10,23,C,6.462404848,431
10,33,C,6.462371771,431
9,23,C,6.462362497,431
12,21,C,6.461829894,431
10,32,B,6.461381211,431
12,20,C,6.461150681,431
8,27,C,6.460919898,431
12,28,B,6.460761857,431
9,28,C,6.460729657,431
10,33,C,6.460638663,431
5,8,A,6.45991964,506
10,30,C,6.459523459,431
9,20,B,6.459177376,431
8,18,C,6.458738341,431
11,29,C,6.458662588,431
11,30,B,6.458486359,431
10,26,C,6.458230989,431
10,23,B,6.457893438,431
6,6,G,6.457798641,499
3,11,G,6.457492299,462
10,33,B,6.457055633,431
4,6,G,6.456945391,486
11,30,C,6.456443791,431
11,21,B,6.456153182,431
3,34,H,6.455889913,454
10,21,C,6.455710514,431
8,20,C,6.455539514,431
10,23,B,6.454395819,431
3,21,A,6.453921637,454
8,33,C,6.453906697,431
12,18,C,6.453532719,431
9,22,B,6.45324675,431
3,11,G,6.452889949,462
11,20,B,6.45242065,431
1,25,E,6.452248867,444
1,33,E,6.452049611,444
11,32,B,6.4518639,431
8,19,B,6.451696607,431
12,25,B,6.451681107,431
10,20,C,6.451630198,431
3,19,H,6.450868437,454
11,19,B,6.450540568,431
9,28,C,6.450530865,431
6,6,G,6.450360445,499
12,19,C,6.450310463,431
12,30,C,6.450086917,431
11,30,B,6.449373605,431
11,19,C,6.44927628,431
3,25,H,6.447626371,454
11,19,B,6.446314977,431
10,26,B,6.445270208,431
5,13,A,6.443532402,506
12,32,C,6.443349339,431
12,33,B,6.443252121,431
11,25,B,6.443243998,431
11,25,C,6.442570489,431
12,29,C,6.442564098,431
10,31,B,6.442086308,431
3,15,A,6.441542185,454
10,18,C,6.44113443,431
12,27,B,6.440992305,431
10,26,C,6.440909599,431
10,18,B,6.440695949,431
9,23,C,6.440289999,431
10,28,C,6.438237779,431
9,32,B,6.436581957,431
9,19,B,6.436526997,431
12,30,C,6.435840318,431
11,25,C,6.435251075,431
6,5,G,6.434718741,499
11,19,C,6.434547954,431
11,20,B,6.43453337,431
11,25,B,6.433434923,431
5,22,H,6.432624814,506
5,4,H,6.432538331,506
3,27,A,6.432075176,454
11,22,C,6.431318961,431
9,32,B,6.430750971,431
12,33,C,6.430165075,431
9,23,C,6.430071623,431
12,25,B,6.428083884,431
10,22,B,6.427684059,431
10,22,B,6.427684059,431
8,18,B,6.427463911,431
10,23,C,6.426623245,431
6,8,G,6.426527861,499
5,6,B,6.426347346,486
1,21,E,6.42500973,444
8,24,C,6.424758572,431
10,22,C,6.424674799,431
1,20,E,6.424620487,444
9,32,C,6.422968381,431
11,20,C,6.422532804,431
11,32,B,6.421842638,431
12,30,C,6.421840781,431
3,15,H,6.421787778,454
5,4,H,6.420710476,506
9,33,C,6.420250535,431
3,28,D,6.420055175,451
10,32,C,6.420033745,431
12,23,B,6.419743526,431
12,25,B,6.419107086,431
10,25,C,6.418638719,431
12,24,C,6.418594729,431
11,21,B,6.418182139,431
8,34,C,6.417952125,431
1,31,E,6.417473665,444
8,21,B,6.416590329,431
8,20,B,6.415175404,431
12,20,B,6.414462862,431
3,16,A,6.413225895,454
3,26,A,6.410802039,454
10,26,B,6.41072301,431
12,17,B,6.410630631,431
4,12,A,6.40983701,506
5,7,B,6.409510987,486
8,21,B,6.409470319,431
11,27,B,6.409245828,431
8,21,C,6.409223112,431
11,34,C,6.408215509,431
9,20,C,6.40777654,431
8,23,B,6.407667854,431
8,20,C,6.406746572,431
3,33,A,6.406507458,454
11,30,B,6.406239471,431
9,18,B,6.405931879,431
11,30,C,6.405414255,431
1,21,E,6.405404561,444
7,7,A,6.40356535,506
11,24,B,6.403263022,431
1,23,E,6.402505228,444
9,32,C,6.401080788,431
12,20,B,6.400991251,431
10,22,C,6.398846188,431
10,30,B,6.398762278,431
3,29,D,6.397765184,451
10,30,C,6.396906679,431
4,4,H,6.396696374,506
3,33,A,6.395653757,454
10,23,B,6.395265312,431
12,16,B,6.394471851,431
10,22,C,6.393564081,431
12,23,B,6.39333684,431
6,8,H,6.393245835,506
12,31,B,6.393135773,431
8,18,C,6.392877826,431
3,31,E,6.392784387,451
9,34,C,6.392777259,431
3,20,A,6.392597793,454
8,28,B,6.392029024,431
3,30,E,6.391960607,451
12,23,B,6.391710944,431
3,25,A,6.391064193,454
10,28,B,6.390743484,431
8,19,B,6.390675961,431
3,26,D,6.390521702,451
8,21,B,6.389607674,431
10,21,C,6.389073157,431
12,19,C,6.387853907,431
4,8,G,6.386472382,486
10,34,C,6.386468552,431
11,19,C,6.386334868,431
10,18,B,6.38588098,431
10,19,C,6.385383757,431
3,27,H,6.385234625,454
11,22,C,6.385142646,431
11,17,B,6.384487468,431
12,20,B,6.384485267,431
9,31,B,6.384035719,431
12,28,B,6.383914562,431
12,18,C,6.383577961,431
11,18,B,6.38321752,431
12,34,B,6.383198888,431
12,26,B,6.382880246,431
1,19,E,6.382625822,444
5,5,B,6.382624211,486
12,24,C,6.382483322,431
